"eta_over_alpha","t","Fidelity"
1.,1.71,0.5880972380021099
1.,1.72,0.5884026470019336
1.,1.73,0.5887265657757136
1.,1.74,0.5890683613767402
1.,1.75,0.5894274067758889
1.,1.76,0.5898030810560906
1.,1.77,0.5901947695986787
1.,1.78,0.5906018642617167
1.,1.79,0.5910237635504031
1.,1.8,0.5914598727796594
1.,1.81,0.5919096042290047
1.,1.82,0.5923723772898236
1.,1.83,0.5928476186051355
1.,1.84,0.5933347622019739
1.,1.85,0.5938332496164866
1.,1.86,0.5943425300118688
1.,1.87,0.5948620602892409
1.,1.8800000000000001,0.5953913051915871
1.,1.8900000000000001,0.5959297374008675
1.,1.9000000000000001,0.5964768376284206
1.,1.9100000000000001,0.5970320946987723
1.,1.92,0.5975950056269694
1.,1.93,0.5981650756895548
1.,1.94,0.5987418184893026
1.,1.95,0.5993247560138332
1.,1.96,0.5999134186882262
1.,1.97,0.600507345421752
1.,1.98,0.6011060836488409
1.,1.99,0.60170918936441
1.,2.,0.6023162271536693
1.,2.0100000000000002,0.6029267702165244
1.,2.02,0.6035404003866989
1.,2.0300000000000002,0.6041567081456946
1.,2.04,0.6047752926317095
1.,2.05,0.6053957616436347
1.,2.06,0.6060177316402479
1.,2.07,0.606640827734722
1.,2.08,0.607264683684572
1.,2.09,0.6078889418771499
1.,2.1,0.6085132533108156
1.,2.11,0.6091372775718913
1.,2.12,0.6097606828075226
1.,2.13,0.6103831456945599
1.,2.14,0.6110043514045732
1.,2.15,0.6116239935651191
1.,2.16,0.6122417742173696
1.,2.17,0.6128574037702177
1.,2.18,0.6134706009509708
1.,2.19,0.6140810927527444
1.,2.2,0.6146886143786632
1.,2.21,0.6152929091829822
1.,2.22,0.6158937286092331
1.,2.23,0.6164908321255049
1.,2.24,0.6170839871569634
1.,2.25,0.6176729690157146
1.,2.2600000000000002,0.6182575608281164
1.,2.27,0.6188375534596411
1.,2.2800000000000002,0.619412745437388
1.,2.29,0.6199829428703487
1.,2.3000000000000003,0.6205479593675236
1.,2.31,0.6211076159539847
1.,2.32,0.6216617409849838
1.,2.33,0.6222101700582002
1.,2.34,0.6227527459242206
1.,2.35,0.6232893183953438
1.,2.36,0.6238197442528028
1.,2.37,0.6243438871524909
1.,2.38,0.6248616175292822
1.,2.39,0.6253728125000317
1.,2.4,0.6258773557653425
1.,2.41,0.6263751375101805
1.,2.42,0.6268660543034215
1.,2.43,0.6273500089964119
1.,2.44,0.6278269106206208
1.,2.45,0.6282966742844622
1.,2.46,0.6287592210693643
1.,2.47,0.6292144779251602
1.,2.48,0.6296623775648745
1.,2.49,0.630102858358977
1.,2.5,0.6305358642291738
1.,2.5100000000000002,0.6309613445418072
1.,2.52,0.631379254000928
1.,2.5300000000000002,0.6317895525411104
1.,2.54,0.632192205220072
1.,2.5500000000000003,0.6325871821111616
1.,2.56,0.6329744581957779
1.,2.57,0.6333540132557782
1.,2.58,0.6337258317659366
1.,2.59,0.6340899027865077
1.,2.6,0.634446219855953
1.,2.61,0.6347947808838832
1.,2.62,0.6351355880442692
1.,2.63,0.6354686476689744
1.,2.64,0.6357939701416562
1.,2.65,0.6361115697920875
1.,2.66,0.6364214647909427
1.,2.67,0.6367236770450969
1.,2.68,0.6370182320934789
1.,2.69,0.6373051590035248
1.,2.7,0.6375844902682697
1.,2.71,0.6378562617041214
1.,2.72,0.6381205123493515
1.,2.73,0.638377284363344
1.,2.74,0.6386266229266346
1.,2.75,0.6388685761417792
1.,2.7600000000000002,0.6391031949350808
1.,2.77,0.6393305329592109
1.,2.7800000000000002,0.6395506464967523
1.,2.79,0.6397635943646968
1.,2.8000000000000003,0.6399694378199235
1.,2.81,0.6401682404656857
1.,2.82,0.6403600681591314
1.,2.83,0.6405449889198851
1.,2.84,0.6407230728397093
1.,2.85,0.640894391993273
1.,2.86,0.6410590203500461
1.,2.87,0.6412170336873391
1.,2.88,0.641368509504508
1.,2.89,0.6415135269383434
1.,2.9,0.6416521666796579
1.,2.91,0.641784510891089
