"r","t","Fidelity"
10.,0.63,0.9167100729369904
10.,0.64,0.9167051645748985
10.,0.65,0.9167008112482483
10.,0.66,0.9166969501938745
10.,0.67,0.9166935257458432
10.,0.68,0.9166904885328997
10.,0.6900000000000001,0.9166877947666695
10.,0.7000000000000001,0.9166854056103482
10.,0.71,0.9166832866187803
10.,0.72,0.9166814072418535
10.,0.73,0.9166797403840489
10.,0.74,0.9166782620137968
10.,0.75,0.9166769508170072
10.,0.76,0.916675787889778
10.,0.77,0.916674756465852
10.,0.78,0.916673841674893
10.,0.79,0.9166730303280962
10.,0.8,0.9166723107280409
10.,0.81,0.9166716725000456
10.,0.8200000000000001,0.9166711064425932
10.,0.8300000000000001,0.9166706043946703
10.,0.84,0.9166701591181073
10.,0.85,0.9166697641932237
10.,0.86,0.9166694139262733
10.,0.87,0.9166691032673567
10.,0.88,0.9166688277376148
10.,0.89,0.9166685833646557
10.,0.9,0.9166683666252843
10.,0.91,0.9166681743947062
10.,0.92,0.9166680039014778
10.,0.93,0.9166678526875495
10.,0.9400000000000001,0.9166677185728259
10.,0.9500000000000001,0.9166675996237369
10.,0.96,0.9166674941253588
10.,0.97,0.9166674005566913
10.,0.98,0.9166673175687278
10.,0.99,0.916667243965007
10.,1.,0.9166671786843628
10.,1.01,0.9166671207856253
10.,1.02,0.9166670694340517
10.,1.03,0.9166670238892918
10.,1.04,0.9166669834947133
10.,1.05,0.9166669476679361
10.,1.06,0.9166669158924353
10.,1.07,0.9166668877100942
10.,1.08,0.9166668627146
10.,1.09,0.9166668405455852
10.,1.1,0.9166668208834331
10.,1.11,0.9166668034446684
10.,1.12,0.9166667879778718
10.,1.1300000000000001,0.9166667742600537
10.,1.1400000000000001,0.9166667620934404
10.,1.1500000000000001,0.9166667513026225
10.,1.16,0.9166667417320256
10.,1.17,0.9166667332436677
10.,1.18,0.9166667257151694
10.,1.19,0.9166667190379905
10.,1.2,0.9166667131158641
10.,1.21,0.9166667078634091
10.,1.22,0.9166667032048995
10.,1.23,0.916666699073172
10.,1.24,0.9166666954086585
10.,1.25,0.9166666921585267
10.,1.26,0.9166666892759183
10.,1.27,0.916666686719274
10.,1.28,0.9166666844517339
10.,1.29,0.9166666824406062
10.,1.3,0.916666680656896
10.,1.31,0.916666679074887
10.,1.32,0.9166666776717709
10.,1.33,0.9166666764273185
10.,1.34,0.9166666753235883
10.,1.35,0.9166666743446673
10.,1.36,0.9166666734764424
10.,1.37,0.9166666727063959
10.,1.3800000000000001,0.916666672023426
10.,1.3900000000000001,0.916666671417686
10.,1.4000000000000001,0.9166666708804427
10.,1.41,0.9166666704039508
10.,1.42,0.9166666699813403
10.,1.43,0.9166666696065184
10.,1.44,0.9166666692740814
10.,1.45,0.916666668979236
10.,1.46,0.9166666687177316
10.,1.47,0.9166666684857981
10.,1.48,0.9166666682800916
10.,1.49,0.9166666680976462
10.,1.5,0.9166666679358316
10.,1.51,0.916666667792315
10.,1.52,0.9166666676650271
10.,1.53,0.916666667552133
10.,1.54,0.9166666674520049
10.,1.55,0.9166666673631991
10.,1.56,0.9166666672844356
10.,1.57,0.9166666672145785
10.,1.58,0.9166666671526209
10.,1.59,0.9166666670976694
10.,1.6,0.9166666670489317
10.,1.61,0.9166666670057054
10.,1.62,0.9166666669673671
10.,1.6300000000000001,0.916666666933364
10.,1.6400000000000001,0.916666666903206
10.,1.6500000000000001,0.9166666668764581
10.,1.6600000000000001,0.916666666852735
10.,1.67,0.9166666668316945
10.,1.68,0.9166666668130332
10.,1.69,0.9166666667964821
10.,1.7,0.9166666667818026
10.,1.71,0.9166666667687832
10.,1.72,0.9166666667572358
10.,1.73,0.9166666667469944
10.,1.74,0.9166666667379109
10.,1.75,0.9166666667298546
10.,1.76,0.9166666667227094
10.,1.77,0.9166666667163721
10.,1.78,0.9166666667107514
10.,1.79,0.9166666667057664
10.,1.8,0.9166666667013449
10.,1.81,0.9166666666974236
10.,1.82,0.9166666666939456
10.,1.83,0.9166666666908608
10.,1.84,0.916666666688125
10.,1.85,0.9166666666856985
10.,1.86,0.9166666666835463
10.,1.87,0.9166666666816377
10.,1.8800000000000001,0.9166666666799447
10.,1.8900000000000001,0.9166666666784432
10.,1.9000000000000001,0.9166666666771115
10.,1.9100000000000001,0.9166666666759304
10.,1.92,0.9166666666748828
10.,1.93,0.9166666666739538
10.,1.94,0.9166666666731298
10.,1.95,0.9166666666723989
10.,1.96,0.9166666666717507
10.,1.97,0.9166666666711758
10.,1.98,0.9166666666706659
10.,1.99,0.9166666666702137
10.,2.,0.9166666666698126
10.,2.0100000000000002,0.9166666666694568
10.,2.02,0.9166666666691413
10.,2.0300000000000002,0.9166666666688614
10.,2.04,0.9166666666686133
10.,2.05,0.9166666666683931
10.,2.06,0.916666666668198
10.,2.07,0.9166666666680248
10.,2.08,0.9166666666678712
10.,2.09,0.916666666667735
10.,2.1,0.9166666666676142
10.,2.11,0.9166666666675071
10.,2.12,0.916666666667412
10.,2.13,0.9166666666673277
10.,2.14,0.9166666666672529
10.,2.15,0.9166666666671867
10.,2.16,0.9166666666671278
10.,2.17,0.9166666666670757
10.,2.18,0.9166666666670295
10.,2.19,0.9166666666669884
10.,2.2,0.9166666666669521
10.,2.21,0.9166666666669198
10.,2.22,0.9166666666668911
10.,2.23,0.9166666666668657
10.,2.24,0.9166666666668433
10.,2.25,0.9166666666668233
10.,2.2600000000000002,0.9166666666668055
10.,2.27,0.9166666666667899
10.,2.2800000000000002,0.9166666666667759
10.,2.29,0.9166666666667636
10.,2.3000000000000003,0.9166666666667526
10.,2.31,0.9166666666667429
10.,2.32,0.9166666666667342
10.,2.33,0.9166666666667266
10.,2.34,0.9166666666667198
10.,2.35,0.9166666666667138
10.,2.36,0.9166666666667085
10.,2.37,0.9166666666667037
10.,2.38,0.9166666666666995
10.,2.39,0.9166666666666958
10.,2.4,0.9166666666666925
10.,2.41,0.9166666666666896
10.,2.42,0.916666666666687
10.,2.43,0.9166666666666847
10.,2.44,0.9166666666666826
10.,2.45,0.9166666666666808
10.,2.46,0.9166666666666793
10.,2.47,0.9166666666666778
10.,2.48,0.9166666666666765
10.,2.49,0.9166666666666754
10.,2.5,0.9166666666666744
10.,2.5100000000000002,0.9166666666666735
10.,2.52,0.9166666666666727
10.,2.5300000000000002,0.9166666666666721
10.,2.54,0.9166666666666714
10.,2.5500000000000003,0.916666666666671
10.,2.56,0.9166666666666704
10.,2.57,0.91666666666667
10.,2.58,0.9166666666666696
10.,2.59,0.9166666666666693
10.,2.6,0.916666666666669
10.,2.61,0.9166666666666687
10.,2.62,0.9166666666666685
10.,2.63,0.9166666666666683
10.,2.64,0.9166666666666681
10.,2.65,0.916666666666668
10.,2.66,0.9166666666666677
10.,2.67,0.9166666666666676
10.,2.68,0.9166666666666675
10.,2.69,0.9166666666666674
10.,2.7,0.9166666666666673
10.,2.71,0.9166666666666673
10.,2.72,0.9166666666666672
10.,2.73,0.9166666666666671
10.,2.74,0.9166666666666671
10.,2.75,0.916666666666667
10.,2.7600000000000002,0.916666666666667
10.,2.77,0.916666666666667
10.,2.7800000000000002,0.9166666666666669
10.,2.79,0.9166666666666669
10.,2.8000000000000003,0.9166666666666669
10.,2.81,0.9166666666666669
10.,2.82,0.9166666666666669
10.,2.83,0.9166666666666667
10.,2.84,0.9166666666666667
10.,2.85,0.9166666666666667
10.,2.86,0.9166666666666667
10.,2.87,0.9166666666666667
10.,2.88,0.9166666666666667
10.,2.89,0.9166666666666667
10.,2.9,0.9166666666666667
10.,2.91,0.9166666666666667
10.,2.92,0.9166666666666666
10.,2.93,0.9166666666666666
10.,2.94,0.9166666666666666
10.,2.95,0.9166666666666666
10.,2.96,0.9166666666666666
10.,2.97,0.9166666666666666
10.,2.98,0.9166666666666666
10.,2.99,0.9166666666666666
10.,3.,0.9166666666666666
10.,3.0100000000000002,0.9166666666666666
10.,3.02,0.9166666666666666
10.,3.0300000000000002,0.9166666666666666
10.,3.04,0.9166666666666666
10.,3.0500000000000003,0.9166666666666666
10.,3.06,0.9166666666666666
10.,3.0700000000000003,0.9166666666666666
10.,3.08,0.9166666666666666
10.,3.09,0.9166666666666666
10.,3.1,0.9166666666666666
10.,3.11,0.9166666666666666
10.,3.12,0.9166666666666666
10.,3.13,0.9166666666666666
10.,3.14,0.9166666666666666
10.,3.15,0.9166666666666666
10.,3.16,0.9166666666666666
10.,3.17,0.9166666666666666
10.,3.18,0.9166666666666666
10.,3.19,0.9166666666666666
10.,3.2,0.9166666666666666
10.,3.21,0.9166666666666666
10.,3.22,0.9166666666666666
10.,3.23,0.9166666666666666
10.,3.24,0.9166666666666666
10.,3.25,0.9166666666666666
10.,3.2600000000000002,0.9166666666666666
10.,3.27,0.9166666666666666
10.,3.2800000000000002,0.9166666666666666
10.,3.29,0.9166666666666666
10.,3.3000000000000003,0.9166666666666666
10.,3.31,0.9166666666666666
10.,3.3200000000000003,0.9166666666666666
10.,3.33,0.9166666666666666
10.,3.34,0.9166666666666666
10.,3.35,0.9166666666666666
10.,3.36,0.9166666666666666
10.,3.37,0.9166666666666666
10.,3.38,0.9166666666666666
10.,3.39,0.9166666666666666
10.,3.4,0.9166666666666666
10.,3.41,0.9166666666666666
10.,3.42,0.9166666666666666
10.,3.43,0.9166666666666666
10.,3.44,0.9166666666666666
10.,3.45,0.9166666666666666
10.,3.46,0.9166666666666666
10.,3.47,0.9166666666666666
10.,3.48,0.9166666666666666
10.,3.49,0.9166666666666666
10.,3.5,0.9166666666666666
10.,3.5100000000000002,0.9166666666666666
10.,3.52,0.9166666666666666
10.,3.5300000000000002,0.9166666666666666
10.,3.54,0.9166666666666666
10.,3.5500000000000003,0.9166666666666666
10.,3.56,0.9166666666666666
10.,3.5700000000000003,0.9166666666666666
10.,3.58,0.9166666666666666
10.,3.59,0.9166666666666666
10.,3.6,0.9166666666666666
10.,3.61,0.9166666666666666
10.,3.62,0.9166666666666666
10.,3.63,0.9166666666666666
10.,3.64,0.9166666666666666
10.,3.65,0.9166666666666666
10.,3.66,0.9166666666666666
10.,3.67,0.9166666666666666
10.,3.68,0.9166666666666666
10.,3.69,0.9166666666666666
10.,3.7,0.9166666666666666
10.,3.71,0.9166666666666666
10.,3.72,0.9166666666666666
10.,3.73,0.9166666666666666
10.,3.74,0.9166666666666666
10.,3.75,0.9166666666666666
10.,3.7600000000000002,0.9166666666666666
10.,3.77,0.9166666666666666
10.,3.7800000000000002,0.9166666666666666
10.,3.79,0.9166666666666666
10.,3.8000000000000003,0.9166666666666666
10.,3.81,0.9166666666666666
10.,3.8200000000000003,0.9166666666666666
10.,3.83,0.9166666666666666
10.,3.84,0.9166666666666666
10.,3.85,0.9166666666666666
10.,3.86,0.9166666666666666
10.,3.87,0.9166666666666666
10.,3.88,0.9166666666666666
10.,3.89,0.9166666666666666
10.,3.9,0.9166666666666666
10.,3.91,0.9166666666666666
10.,3.92,0.9166666666666666
10.,3.93,0.9166666666666666
10.,3.94,0.9166666666666666
10.,3.95,0.9166666666666666
10.,3.96,0.9166666666666666
10.,3.97,0.9166666666666666
10.,3.98,0.9166666666666666
10.,3.99,0.9166666666666666
10.,4.,0.9166666666666666
